,IC
2011-06-27,0.38962767517091007
2011-06-28,-0.024513626888462328
2011-06-29,0.12091456409985142
2011-06-30,0.0995768395054009
2011-07-01,0.32874812062946107
2011-07-05,0.18045087453292669
2011-07-06,-0.027217255757189054
2011-07-07,0.15486570276599282
2011-07-08,-0.0817309437765138
2011-07-11,-0.24723424550619466
2011-07-12,0.1426993476248955
2011-07-13,-0.04725782364335602
2011-07-14,0.14024211807814727
2011-07-15,0.12185919517819935
2011-07-18,0.20891256895277158
2011-07-19,-0.20709072980178983
2011-07-20,-0.15930148268648092
2011-07-21,0.10371887699875396
2011-07-22,-0.04879681079482079
2011-07-25,-0.12549350171498488
2011-07-26,-0.1931796706408135
2011-07-27,0.036880210388832275
2011-07-28,0.009718893661239816
2011-07-29,0.055951813324870835
2011-08-01,-0.09438549823694421
2011-08-02,0.023361076524501426
2011-08-03,-0.2386504174516724
2011-08-04,-0.12324036071454975
2011-08-05,-0.2111679657833615
2011-08-08,0.23008111484904525
2011-08-09,0.189162398937828
2011-08-10,0.07963577695820158
2011-08-11,0.35064829773004885
2011-08-12,-0.15898010384663058
2011-08-15,-0.22853439661601033
2011-08-16,-0.16973197610317436
2011-08-17,-0.25439075389983534
2011-08-18,-0.16882495790113405
2011-08-19,-0.03669129584563454
2011-08-22,0.31653662075665967
2011-08-23,-0.09902314130271886
2011-08-24,-0.0823081650858243
2011-08-25,0.351808776946774
2011-08-26,0.009222795020467528
2011-08-29,0.23450189154384307
2011-08-30,-0.06469199165114947
2011-08-31,0.21268777996912527
2011-09-01,0.0595171326533251
2011-09-02,0.2684255282157412
2011-09-06,-0.11295234687396437
2011-09-07,0.24692033934176938
2011-09-08,-0.0824501969088238
2011-09-09,-0.03387599998643616
2011-09-12,0.09901443651460741
2011-09-13,0.022682767215299774
2011-09-14,-0.17231218521147523
2011-09-15,0.09663883355885906
2011-09-16,0.37681059456210997
2011-09-19,0.047090519101737546
2011-09-20,0.1927616793437846
2011-09-21,0.081587351656567
2011-09-22,-0.11226825957594856
2011-09-23,-0.24590799676379338
2011-09-26,-0.0895349251221951
2011-09-27,0.05606916204950434
2011-09-28,-0.3161554459521755
2011-09-29,0.2328646523507414
2011-09-30,0.09611075739370956
2011-10-03,-0.1597699263491001
2011-10-04,-0.15785372486711108
2011-10-05,-0.18047661564902742
2011-10-06,0.1840889344168194
2011-10-07,-0.11208595652688765
2011-10-10,-0.06971491758153685
2011-10-11,-0.33467476736849494
2011-10-12,0.2619707508488368
2011-10-13,-0.001168186665717544
2011-10-14,0.27053738764407703
2011-10-17,-0.3808815194245574
2011-10-18,0.14274686508613763
2011-10-19,-0.17039032909760904
2011-10-20,-0.155390422583938
2011-10-21,-0.23551916333241832
2011-10-24,0.25411258020200256
2011-10-25,-0.23528162366501681
2011-10-26,-0.33968805708804933
2011-10-27,-0.0652275943430769
2011-10-28,0.42614957804889875
2011-10-31,0.345537027766842
2011-11-01,-0.29157769729641164
2011-11-02,-0.20975400809716907
2011-11-03,0.09200615988874003
2011-11-04,-0.009820550002612331
2011-11-07,-0.18671807373363095
2011-11-08,0.42728049110044436
2011-11-09,-0.02765730868844085
2011-11-10,-0.2283149728890802
2011-11-11,0.12767188883538289
2011-11-14,0.11959464375140363
2011-11-15,-0.016316705622315242
2011-11-16,0.315506705682759
2011-11-17,-0.06995017388785617
2011-11-18,0.29322631915450587
2011-11-21,0.3109459186026457
2011-11-22,0.21669995394524275
2011-11-23,0.04052541568789365
2011-11-25,-0.22451067488167872
2011-11-28,0.10860022119793244
2011-11-29,-0.3060798672018909
2011-11-30,0.0730189120515791
2011-12-01,-0.16651158191877594
2011-12-02,-0.318085976852319
2011-12-05,-0.023755731425549927
2011-12-06,-0.17718194749801053
2011-12-07,0.470439777921458
2011-12-08,-0.12971086134022491
2011-12-09,0.26551993459934564
2011-12-12,0.26741574399902224
2011-12-13,0.04450388901767017
2011-12-14,0.011843633936394241
2011-12-15,0.014772531533254073
2011-12-16,0.4071469772909299
2011-12-19,-0.31316258441897027
2011-12-20,0.04037418960909185
2011-12-21,-0.3942363210258999
2011-12-22,0.18609774218493821
2011-12-23,0.35678835863234076
2011-12-27,0.36543870600228134
2011-12-28,-0.3080141795079646
2011-12-29,-0.2565263088985001
2011-12-30,-0.4776866838006449
2012-01-03,0.04290735437891779
2012-01-04,-0.08269580451724964
2012-01-05,-0.045445774291334
2012-01-06,-0.23895419312760954
2012-01-09,-0.27153482148827995
2012-01-10,-0.279237235837387
2012-01-11,-0.1093320634965383
2012-01-12,0.35687918877642677
2012-01-13,0.11416439383528719
2012-01-17,-0.3919643561264212
2012-01-18,-0.3465490561717253
2012-01-19,-0.12423414473034564
2012-01-20,-0.034949477341945284
2012-01-23,-0.08166153341270882
2012-01-24,0.041081239762642455
2012-01-25,0.1062004203055357
2012-01-26,-0.24001151608403437
2012-01-27,0.10843647534219
2012-01-30,0.09412971273132331
2012-01-31,-0.26209558713383413
2012-02-01,-0.11670039359309309
2012-02-02,-0.3943029007905727
2012-02-03,-0.015193388198241632
2012-02-06,0.15413705036452932
2012-02-07,-0.17085665707704054
2012-02-08,-0.05678215155367054
2012-02-09,0.33166394795847687
2012-02-10,-0.040299416991148425
2012-02-13,0.15208789235637046
2012-02-14,-0.13108144626908938
2012-02-15,-0.3252888728947309
2012-02-16,0.08091020941096011
2012-02-17,0.04087874814848132
2012-02-21,0.3164821828534535
2012-02-22,-0.06330900045476195
2012-02-23,0.1348000609731793
2012-02-24,0.07897060035901982
2012-02-27,-0.07544770833243776
2012-02-28,0.12470175193525082
2012-02-29,0.03980952120444896
2012-03-01,0.09128398573346626
2012-03-02,0.36286030431466554
2012-03-05,0.31989968643016814
2012-03-06,-0.11641388104932184
2012-03-07,-0.08735799914836682
2012-03-08,-0.04494196437022939
2012-03-09,0.2296071176514668
2012-03-12,-0.29379575801033886
2012-03-13,-0.029338421628700602
2012-03-14,-0.273701203885916
2012-03-15,-0.23429929148497405
2012-03-16,0.0062682864713953955
2012-03-19,0.16743381383645548
2012-03-20,0.19094122558874418
2012-03-21,0.34151871929048394
2012-03-22,-0.1621435014344833
2012-03-23,-0.06376900754794051
2012-03-26,0.2021002601287956
2012-03-27,0.09804546162738367
2012-03-28,0.14897141033999844
2012-03-29,-0.024075559028149108
2012-03-30,0.06314863495650179
2012-04-02,0.30814969311025386
2012-04-03,0.22704420415150445
2012-04-04,0.295072398986542
2012-04-05,0.3011566798832293
2012-04-09,0.0009737717260935181
2012-04-10,0.011696346391826005
2012-04-11,-0.2749460285901522
2012-04-12,0.4921399145632249
2012-04-13,0.04804927377886972
2012-04-16,-0.21897136617890725
2012-04-17,0.20501702947794728
2012-04-18,-0.10337714543804098
2012-04-19,0.2214422198196336
2012-04-20,-0.01870996641819739
2012-04-23,-0.22484122414553714
2012-04-24,0.14043505960656655
2012-04-25,0.06557337823337205
2012-04-26,0.12591924886052164
2012-04-27,-0.057194089029395594
2012-04-30,-0.10363888713264084
2012-05-01,0.34111525871672077
2012-05-02,0.11707771890358434
2012-05-03,0.09699651395832205
2012-05-04,-0.007901552265021167
2012-05-07,0.03439823800170909
2012-05-08,0.07574568749752791
2012-05-09,0.17057031299405415
2012-05-10,0.07500472044037135
2012-05-11,-0.07141950674501465
2012-05-14,0.27414292558682846
2012-05-15,0.14979538375920573
2012-05-16,-0.22463473380315668
2012-05-17,0.08916138650245017
2012-05-18,-0.01825416462283742
2012-05-21,0.12039881966863143
2012-05-22,-0.03230079402011617
2012-05-23,0.17341683098665997
2012-05-24,-0.1748187342722152
2012-05-25,-0.14469227930711634
2012-05-29,0.2355780903882475
2012-05-30,0.10853010242116795
2012-05-31,-0.07814673212351615
2012-06-01,0.14981948670183784
2012-06-04,-0.13405696498218017
2012-06-05,-0.09604902107220566
2012-06-06,0.04347373563801151
2012-06-07,0.11882385814861071
2012-06-08,0.09818329601777549
2012-06-11,-0.06572352893748397
2012-06-12,0.009892231378033974
2012-06-13,0.12102082776144371
2012-06-14,-0.15868702510283778
2012-06-15,0.3180087084103008
2012-06-18,-0.28483328923335394
2012-06-19,-0.13977320727951217
2012-06-20,0.20662545733858473
2012-06-21,0.04811918278188803
2012-06-22,0.2921037840908702
2012-06-25,0.19705936402584526
2012-06-26,-0.28326905808989244
2012-06-27,-0.11227450301823236
2012-06-28,-0.19710078288542493
2012-06-29,0.2543575097695579
2012-07-02,-0.31557092870735753
2012-07-03,0.23099486264698937
2012-07-05,0.3070714271657157
2012-07-06,0.29754250982224145
2012-07-09,0.15942988056592236
2012-07-10,-0.1803253833162437
2012-07-11,0.33319362174567724
2012-07-12,-0.14813079150997222
2012-07-13,0.05789380170060632
2012-07-16,-0.05284512487673368
2012-07-17,-0.2233039202309259
2012-07-18,-0.15450197970754462
2012-07-19,0.23030447049237482
2012-07-20,0.07927071926710995
2012-07-23,0.07882139372867163
2012-07-24,0.022618274432114522
2012-07-25,-0.0395174060998826
2012-07-26,-0.25922457298915086
2012-07-27,0.0007582362151533155
2012-07-30,-0.13162180464230142
2012-07-31,-0.13453798603983042
2012-08-01,0.37523954476845656
2012-08-02,-0.2782537285864079
2012-08-03,-0.27412093217885697
2012-08-06,-0.23868417777257786
2012-08-07,-0.10937505296147078
2012-08-08,-0.0975550925559449
2012-08-09,-0.1306341734932192
2012-08-10,0.10877237742019205
2012-08-13,0.23987485656373478
2012-08-14,0.0170579929774886
2012-08-15,-0.044126737262307196
2012-08-16,0.0689128579187857
2012-08-17,-0.24358132250561348
2012-08-20,-0.12211006434841182
2012-08-21,0.21059121361822616
2012-08-22,0.10828579371829368
2012-08-23,0.09386340376860716
2012-08-24,0.16754587776222743
2012-08-27,0.052385508387085535
2012-08-28,-0.016373266390453885
2012-08-29,0.11508083205278657
2012-08-30,-0.07110973683258544
2012-08-31,0.24255742471667513
2012-09-04,-0.042355142377885784
2012-09-05,-0.034006779779624796
2012-09-06,-0.19815219675171733
2012-09-07,-0.0710469943539417
2012-09-10,-0.14396963910199467
2012-09-11,0.050508592811221005
2012-09-12,0.007034612075833872
2012-09-13,-0.13086918260803515
2012-09-14,0.04074208575161986
2012-09-17,0.032203807115090424
2012-09-18,0.09304000093392423
2012-09-19,0.08414049063761139
2012-09-20,0.12523195053731592
2012-09-21,-0.09401781765405857
2012-09-24,0.0028940705521815634
2012-09-25,-0.20472682238084328
2012-09-26,0.1897856008643831
2012-09-27,0.01887256356260728
2012-09-28,-0.0273902076248302
2012-10-01,-0.03302393350312344
2012-10-02,0.20498679976869372
2012-10-03,-0.011379909726390405
2012-10-04,0.057030215967863264
2012-10-05,-0.1601298086230174
2012-10-08,-0.18553105978115675
2012-10-09,0.1846425569146151
2012-10-10,-0.18445288449857905
2012-10-11,0.0081277499002139
2012-10-12,0.11860360399494622
2012-10-15,-0.10779787755936666
2012-10-16,-0.04422187907332717
2012-10-17,-0.05749524380392949
2012-10-18,0.08819287417839491
2012-10-19,0.015081467346240402
2012-10-22,-0.009647980083346242
2012-10-23,0.2373810950979226
2012-10-24,-0.1745959330375017
2012-10-25,0.10082723362947858
2012-10-26,-0.025481977720872965
2012-10-31,-0.06776699546417043
2012-11-01,-0.018686358921805753
2012-11-02,0.014619364437595773
2012-11-05,-0.12750406439176765
2012-11-06,0.14527490522996256
2012-11-07,0.049251731902665574
2012-11-08,0.0030865363858225206
2012-11-09,0.04966747090266667
2012-11-12,0.14096108213055034
2012-11-13,-0.09122036607509797
2012-11-14,-0.10534864221214404
2012-11-15,0.2606885208055747
2012-11-16,0.04213255668638004
2012-11-19,0.2942780352793188
2012-11-20,-0.007575092793365641
2012-11-21,-0.059267834682827515
2012-11-23,-0.22017837100990453
2012-11-26,-0.13063568267868605
2012-11-27,-0.23764212027238887
2012-11-28,0.05966860632747435
2012-11-29,-0.024954535502120845
2012-11-30,0.060934719995929844
2012-12-03,-0.09490410946385806
2012-12-04,-0.1695840056305927
2012-12-05,-0.011882985685225732
2012-12-06,0.013220595217481907
2012-12-07,-0.017138779973128036
2012-12-10,-0.2040162124395498
2012-12-11,-0.00504917477649665
2012-12-12,-0.14906276593955334
2012-12-13,0.004655413585490538
2012-12-14,0.11556470535107807
2012-12-17,-0.042687834221042976
2012-12-18,-0.03889520942420775
2012-12-19,0.13469907524908892
2012-12-20,-0.11178168452178508
2012-12-21,0.23001689873349007
2012-12-24,-0.10388474046168218
2012-12-26,0.17206049413717045
2012-12-27,0.1613448319272946
2012-12-28,0.11960569525731699
2012-12-31,0.14118016100707
2013-01-02,-0.12538369609960082
2013-01-03,-0.015373224140612785
2013-01-04,0.09042284935999384
2013-01-07,0.1243305461208922
2013-01-08,0.09751764814660493
2013-01-09,-0.17258029501225428
2013-01-10,-0.07640137599311952
2013-01-11,-0.057782504948089106
2013-01-14,-0.06492744153651259
2013-01-15,0.048710190114476415
2013-01-16,0.03349261948826181
2013-01-17,-0.02948661071656886
2013-01-18,-0.028012840604116625
2013-01-22,0.09201356036015736
2013-01-23,0.10884023994026427
2013-01-24,-0.03553283361227811
2013-01-25,-0.1884944158359059
2013-01-28,0.05481152767708572
2013-01-29,0.03994435044139121
2013-01-30,-0.008891919422588233
2013-01-31,0.0740038016149074
2013-02-01,-0.06526176180965468
2013-02-04,0.06607715630451325
2013-02-05,-0.13842483335829942
2013-02-06,0.004405917579933917
2013-02-07,0.03355763108134378
2013-02-08,-0.1222356302248177
2013-02-11,0.016863702482662443
2013-02-12,0.036710130420021136
2013-02-13,-0.006770282195719789
2013-02-14,0.02980848020888179
2013-02-15,-0.04945953022923558
2013-02-19,-0.09840759134724117
2013-02-20,0.09324137062325283
2013-02-21,0.07541178505689339
2013-02-22,-0.04213580640881117
2013-02-25,0.20663804046348544
2013-02-26,0.10613232142978474
2013-02-27,0.10787747260166983
2013-02-28,0.15927536042256465
2013-03-01,0.2921683103423354
2013-03-04,0.03542482425198295
2013-03-05,-0.12171576461027597
2013-03-06,-0.0711585061783875
2013-03-07,0.039698699066382744
2013-03-08,-0.0990694565298206
2013-03-11,-0.03709499382083464
2013-03-12,0.01038507397616623
2013-03-13,-0.024294157875800432
2013-03-14,-0.1819870220244502
2013-03-15,0.16453027462918726
2013-03-18,0.11087189037668588
2013-03-19,0.10114656693529443
2013-03-20,0.014706912168194837
2013-03-21,0.11501127863601542
2013-03-22,-0.07004994708937866
2013-03-25,0.08321343600742921
2013-03-26,-0.00881457865171894
2013-03-27,0.04375568346241701
2013-03-28,0.10621175335641696
2013-04-01,0.06043895682140613
2013-04-02,-0.23132262560614592
2013-04-03,-0.08006819558403766
2013-04-04,0.10804025700500958
2013-04-05,0.10890983897565414
2013-04-08,-0.127439293280116
2013-04-09,0.01992791056389075
2013-04-10,0.06146436128830969
2013-04-11,0.028302691562213683
2013-04-12,-0.14159014246735474
2013-04-15,0.24682642272382357
2013-04-16,0.010929101047753421
2013-04-17,-0.10980040506154493
2013-04-18,0.2712051815779442
2013-04-19,0.04088812983286663
2013-04-22,0.06310005107630541
2013-04-23,-0.15719905467533954
2013-04-24,-0.08909014751937333
2013-04-25,-0.014357648706537881
2013-04-26,-0.1401362851050037
2013-04-29,-0.15451767263374402
2013-04-30,-0.0654887429630967
2013-05-01,0.16281805592389903
2013-05-02,0.03500686955948668
2013-05-03,-0.0018287678877221196
2013-05-06,0.0445581427299566
2013-05-07,-0.1614663303848681
2013-05-08,-0.014776071806460192
2013-05-09,-0.06031863590250944
2013-05-10,0.17544839407010304
2013-05-13,0.21117024807094048
2013-05-14,0.10926500719748822
2013-05-15,-0.15776235119199566
2013-05-16,0.03352251261003634
2013-05-17,-0.17286090181935335
2013-05-20,-0.07490896712391899
2013-05-21,-0.009908390910364844
2013-05-22,0.08857076486177912
2013-05-23,0.1251461377861335
2013-05-24,0.2004478611292426
2013-05-28,-0.08766434749571585
2013-05-29,0.128674705669174
2013-05-30,-0.11821930685488823
2013-05-31,-0.2082435973309105
2013-06-03,-0.15481158403968018
2013-06-04,-0.17804441774132795
2013-06-05,0.18028379429686647
2013-06-06,0.2579696727353998
2013-06-07,0.05647169317138467
2013-06-10,-0.13531883928685962
2013-06-11,-0.05792450723749422
2013-06-12,0.01144376551797287
2013-06-13,0.016046487876177185
2013-06-14,0.11564125920940263
2013-06-17,0.03866607969854276
2013-06-18,0.06323883104751699
2013-06-19,-0.13803860744960647
2013-06-20,-0.2418058946488687
2013-06-21,-0.17530789413447093
2013-06-24,0.08194288262062435
2013-06-25,0.07196585926059298
2013-06-26,0.16765434564899953
2013-06-27,-0.1696521909142623
2013-06-28,0.27845913821345547
2013-07-01,-0.13616499328909745
2013-07-02,0.04847251570775545
2013-07-03,0.36678418457741446
2013-07-05,-0.03885212041882748
2013-07-08,-0.04766441378259728
2013-07-09,-0.13071967899100892
2013-07-10,-0.04691870575480365
2013-07-11,0.2893233623238855
2013-07-12,-0.1313661588293296
2013-07-15,-0.2343465478312265
2013-07-16,0.14262729539222663
2013-07-17,0.07545037277176547
